id,login,name,salary
e0654,basilisk563,Basilisk,10392.71
e0655,basilisk564,Basilisk,10392.71
e0656,basilisk565,Basilisk,10392.71
e0657,basilisk566,Basilisk,10392.71
e0658,basilisk567,Basilisk,10392.71
e0659,basilisk568,Basilisk,10392.71
e0660,basilisk569,Basilisk,10392.71
e0661,basilisk570,Basilisk,10392.71
e0662,basilisk571,Basilisk,10392.71
e0663,basilisk572,Basilisk,10392.71
e0664,basilisk573,Basilisk,10392.71
e0665,basilisk574,Basilisk,10392.71
e0666,basilisk575,Basilisk,10392.71
e0667,basilisk576,Basilisk,10392.71
e0668,basilisk577,Basilisk,10392.71
e0669,basilisk578,Basilisk,10392.71
e0670,basilisk579,Basilisk,10392.71
e0671,basilisk580,Basilisk,10392.71
e0672,basilisk581,Basilisk,10392.71
e0673,basilisk582,Basilisk,10392.71
e0674,basilisk583,Basilisk,10392.71
e0675,basilisk584,Basilisk,10392.71
e0676,basilisk585,Basilisk,10392.71
e0677,basilisk586,Basilisk,10392.71
e0678,basilisk587,Basilisk,10392.71
e0679,basilisk588,Basilisk,10392.71
e0680,basilisk589,Basilisk,10392.71
e0681,basilisk590,Basilisk,10392.71
e0682,basilisk591,Basilisk,10392.71
e0683,basilisk592,Basilisk,10392.71
e0684,basilisk593,Basilisk,10392.71
e0685,basilisk594,Basilisk,10392.71
e0686,basilisk595,Basilisk,10392.71
e0687,basilisk596,Basilisk,10392.71
e0688,basilisk597,Basilisk,10392.71
e0689,basilisk598,Basilisk,10392.71
e0690,basilisk599,Basilisk,10392.71
e0691,basilisk600,Basilisk,10392.71
e0692,basilisk601,Basilisk,10392.71
e0693,basilisk602,Basilisk,10392.71
e0694,basilisk603,Basilisk,10392.71
e0695,basilisk604,Basilisk,10392.71
e0696,basilisk605,Basilisk,10392.71
e0697,basilisk606,Basilisk,10392.71
e0698,basilisk607,Basilisk,10392.71
e0699,basilisk608,Basilisk,10392.71
e0700,basilisk609,Basilisk,10392.71
e0701,basilisk610,Basilisk,10392.71
e0702,basilisk611,Basilisk,10392.71
e0703,basilisk612,Basilisk,10392.71
e0704,basilisk613,Basilisk,10392.71
e0705,basilisk614,Basilisk,10392.71
e0706,basilisk615,Basilisk,10392.71
e0707,basilisk616,Basilisk,10392.71
e0708,basilisk617,Basilisk,10392.71
e0709,basilisk618,Basilisk,10392.71
e0710,basilisk619,Basilisk,10392.71
e0711,basilisk620,Basilisk,10392.71
e0712,basilisk621,Basilisk,10392.71
e0713,basilisk622,Basilisk,10392.71
e0714,basilisk623,Basilisk,10392.71
e0715,basilisk624,Basilisk,10392.71
e0716,basilisk625,Basilisk,10392.71
e0717,basilisk626,Basilisk,10392.71
e0718,basilisk627,Basilisk,10392.71
e0719,basilisk628,Basilisk,10392.71
e0720,basilisk629,Basilisk,10392.71
e0721,basilisk630,Basilisk,10392.71
e0722,basilisk631,Basilisk,10392.71
e0723,basilisk632,Basilisk,10392.71
e0724,basilisk633,Basilisk,10392.71
e0725,basilisk634,Basilisk,10392.71
e0726,basilisk635,Basilisk,10392.71
e0727,basilisk636,Basilisk,10392.71
e0728,basilisk637,Basilisk,10392.71
e0729,basilisk638,Basilisk,10392.71
e0730,basilisk639,Basilisk,10392.71
e0731,basilisk640,Basilisk,10392.71
e0732,basilisk641,Basilisk,10392.71
e0733,basilisk642,Basilisk,10392.71
e0734,basilisk643,Basilisk,10392.71
e0735,basilisk644,Basilisk,10392.71
e0736,basilisk645,Basilisk,10392.71
e0737,basilisk646,Basilisk,10392.71
e0738,basilisk647,Basilisk,10392.71
e0739,basilisk648,Basilisk,10392.71
e0740,basilisk649,Basilisk,10392.71
e0741,basilisk650,Basilisk,10392.71
e0742,basilisk651,Basilisk,10392.71
e0743,basilisk652,Basilisk,10392.71
e0744,basilisk653,Basilisk,10392.71
e0745,basilisk654,Basilisk,10392.71
e0746,basilisk655,Basilisk,10392.71
e0747,basilisk656,Basilisk,10392.71
e0748,basilisk657,Basilisk,10392.71
e0749,basilisk658,Basilisk,10392.71
e0750,basilisk659,Basilisk,10392.71
e0751,basilisk660,Basilisk,10392.71
e0752,basilisk661,Basilisk,10392.71
e0753,basilisk662,Basilisk,10392.71
e0754,basilisk663,Basilisk,10392.71
e0755,basilisk664,Basilisk,10392.71
e0756,basilisk665,Basilisk,10392.71
e0757,basilisk666,Basilisk,10392.71
e0758,basilisk667,Basilisk,10392.71
e0759,basilisk668,Basilisk,10392.71
e0760,basilisk669,Basilisk,10392.71
e0761,basilisk670,Basilisk,10392.71
e0762,basilisk671,Basilisk,10392.71
e0763,basilisk672,Basilisk,10392.71
e0764,basilisk673,Basilisk,10392.71
e0765,basilisk674,Basilisk,10392.71
e0766,basilisk675,Basilisk,10392.71
e0767,basilisk676,Basilisk,10392.71
e0768,basilisk677,Basilisk,10392.71
e0769,basilisk678,Basilisk,10392.71
e0770,basilisk679,Basilisk,10392.71
e0771,basilisk680,Basilisk,10392.71
e0772,basilisk681,Basilisk,10392.71
e0773,basilisk682,Basilisk,10392.71
e0774,basilisk683,Basilisk,10392.71
e0775,basilisk684,Basilisk,10392.71
e0776,basilisk685,Basilisk,10392.71
e0777,basilisk686,Basilisk,10392.71
e0778,basilisk687,Basilisk,10392.71
e0779,basilisk688,Basilisk,10392.71
e0780,basilisk689,Basilisk,10392.71
e0781,basilisk690,Basilisk,10392.71
e0782,basilisk691,Basilisk,10392.71
e0783,basilisk692,Basilisk,10392.71
e0784,basilisk693,Basilisk,10392.71
e0785,basilisk694,Basilisk,10392.71
e0786,basilisk695,Basilisk,10392.71
e0787,basilisk696,Basilisk,10392.71
e0788,basilisk697,Basilisk,10392.71
e0789,basilisk698,Basilisk,10392.71
e0790,basilisk699,Basilisk,10392.71
e0791,basilisk700,Basilisk,10392.71
e0792,basilisk701,Basilisk,10392.71
e0793,basilisk702,Basilisk,10392.71
e0794,basilisk703,Basilisk,10392.71
e0795,basilisk704,Basilisk,10392.71
e0796,basilisk705,Basilisk,10392.71
e0797,basilisk706,Basilisk,10392.71
e0798,basilisk707,Basilisk,10392.71
e0799,basilisk708,Basilisk,10392.71
e0800,basilisk709,Basilisk,10392.71
e0801,basilisk710,Basilisk,10392.71
e0802,basilisk711,Basilisk,10392.71
e0803,basilisk712,Basilisk,10392.71
e0804,basilisk713,Basilisk,10392.71
e0805,basilisk714,Basilisk,10392.71
e0806,basilisk715,Basilisk,10392.71
e0807,basilisk716,Basilisk,10392.71
e0808,basilisk717,Basilisk,10392.71
e0809,basilisk718,Basilisk,10392.71
e0810,basilisk719,Basilisk,10392.71
e0811,basilisk720,Basilisk,10392.71
e0812,basilisk721,Basilisk,10392.71
e0813,basilisk722,Basilisk,10392.71
e0814,basilisk723,Basilisk,10392.71
e0815,basilisk724,Basilisk,10392.71
e0816,basilisk725,Basilisk,10392.71
e0817,basilisk726,Basilisk,10392.71
e0818,basilisk727,Basilisk,10392.71
e0819,basilisk728,Basilisk,10392.71
e0820,basilisk729,Basilisk,10392.71
e0821,basilisk730,Basilisk,10392.71
e0822,basilisk731,Basilisk,10392.71
e0823,basilisk732,Basilisk,10392.71
e0824,basilisk733,Basilisk,10392.71
e0825,basilisk734,Basilisk,10392.71
e0826,basilisk735,Basilisk,10392.71
e0827,basilisk736,Basilisk,10392.71
e0828,basilisk737,Basilisk,10392.71
e0829,basilisk738,Basilisk,10392.71
e0830,basilisk739,Basilisk,10392.71
e0831,basilisk740,Basilisk,10392.71
e0832,basilisk741,Basilisk,10392.71
e0833,basilisk742,Basilisk,10392.71
e0834,basilisk743,Basilisk,10392.71
e0835,basilisk744,Basilisk,10392.71
e0836,basilisk745,Basilisk,10392.71
e0837,basilisk746,Basilisk,10392.71
e0838,basilisk747,Basilisk,10392.71
e0839,basilisk748,Basilisk,10392.71
e0840,basilisk749,Basilisk,10392.71
e0841,basilisk750,Basilisk,10392.71
e0842,basilisk751,Basilisk,10392.71
e0843,basilisk752,Basilisk,10392.71
e0844,basilisk753,Basilisk,10392.71
e0845,basilisk754,Basilisk,10392.71
e0846,basilisk755,Basilisk,10392.71
e0847,basilisk756,Basilisk,10392.71
e0848,basilisk757,Basilisk,10392.71
e0849,basilisk758,Basilisk,10392.71
e0850,basilisk759,Basilisk,10392.71
e0851,basilisk760,Basilisk,10392.71
e0852,basilisk761,Basilisk,10392.71
e0853,basilisk762,Basilisk,10392.71
e0854,basilisk763,Basilisk,10392.71
e0855,basilisk764,Basilisk,10392.71
e0856,basilisk765,Basilisk,10392.71
e0857,basilisk766,Basilisk,10392.71
e0858,basilisk767,Basilisk,10392.71
e0859,basilisk768,Basilisk,10392.71
e0860,basilisk769,Basilisk,10392.71
e0861,basilisk770,Basilisk,10392.71
e0862,basilisk771,Basilisk,10392.71
e0863,basilisk772,Basilisk,10392.71
e0864,basilisk773,Basilisk,10392.71
e0865,basilisk774,Basilisk,10392.71
e0866,basilisk775,Basilisk,10392.71
e0867,basilisk776,Basilisk,10392.71
e0868,basilisk777,Basilisk,10392.71
e0869,basilisk778,Basilisk,10392.71
e0870,basilisk779,Basilisk,10392.71
e0871,basilisk780,Basilisk,10392.71
e0872,basilisk781,Basilisk,10392.71
e0873,basilisk782,Basilisk,10392.71
e0874,basilisk783,Basilisk,10392.71
e0875,basilisk784,Basilisk,10392.71
e0876,basilisk785,Basilisk,10392.71
e0877,basilisk786,Basilisk,10392.71
e0878,basilisk787,Basilisk,10392.71
e0879,basilisk788,Basilisk,10392.71
e0880,basilisk789,Basilisk,10392.71
e0881,basilisk790,Basilisk,10392.71
e0882,basilisk791,Basilisk,10392.71
e0883,basilisk792,Basilisk,10392.71
e0884,basilisk793,Basilisk,10392.71
e0885,basilisk794,Basilisk,10392.71
e0886,basilisk795,Basilisk,10392.71
e0887,basilisk796,Basilisk,10392.71
e0888,basilisk797,Basilisk,10392.71
e0889,basilisk798,Basilisk,10392.71
e0890,basilisk799,Basilisk,10392.71
e0891,basilisk800,Basilisk,10392.71
e0892,basilisk801,Basilisk,10392.71
e0893,basilisk802,Basilisk,10392.71
e0894,basilisk803,Basilisk,10392.71
e0895,basilisk804,Basilisk,10392.71
e0896,basilisk805,Basilisk,10392.71
e0897,basilisk806,Basilisk,10392.71
e0898,basilisk807,Basilisk,10392.71
e0899,basilisk808,Basilisk,10392.71
e0900,basilisk809,Basilisk,10392.71
e0901,basilisk810,Basilisk,10392.71
e0902,basilisk811,Basilisk,10392.71
e0903,basilisk812,Basilisk,10392.71
e0904,basilisk813,Basilisk,10392.71
e0905,basilisk814,Basilisk,10392.71
e0906,basilisk815,Basilisk,10392.71
e0907,basilisk816,Basilisk,10392.71
e0908,basilisk817,Basilisk,10392.71
e0909,basilisk818,Basilisk,10392.71
e0910,basilisk819,Basilisk,10392.71
e0911,basilisk820,Basilisk,10392.71
e0912,basilisk821,Basilisk,10392.71
e0913,basilisk822,Basilisk,10392.71
e0914,basilisk823,Basilisk,10392.71
e0915,basilisk824,Basilisk,10392.71
e0916,basilisk825,Basilisk,10392.71
e0917,basilisk826,Basilisk,10392.71
e0918,basilisk827,Basilisk,10392.71
e0919,basilisk828,Basilisk,10392.71
e0920,basilisk829,Basilisk,10392.71
e0921,basilisk830,Basilisk,10392.71
e0922,basilisk831,Basilisk,10392.71
e0923,basilisk832,Basilisk,10392.71
e0924,basilisk833,Basilisk,10392.71
e0925,basilisk834,Basilisk,10392.71
e0926,basilisk835,Basilisk,10392.71
e0927,basilisk836,Basilisk,10392.71
e0928,basilisk837,Basilisk,10392.71
e0929,basilisk838,Basilisk,10392.71
e0930,basilisk839,Basilisk,10392.71
e0931,basilisk840,Basilisk,10392.71
e0932,basilisk841,Basilisk,10392.71
e0933,basilisk842,Basilisk,10392.71
e0934,basilisk843,Basilisk,10392.71
e0935,basilisk844,Basilisk,10392.71
e0936,basilisk845,Basilisk,10392.71
e0937,basilisk846,Basilisk,10392.71
e0938,basilisk847,Basilisk,10392.71
e0939,basilisk848,Basilisk,10392.71
e0940,basilisk849,Basilisk,10392.71
e0941,basilisk850,Basilisk,10392.71
e0942,basilisk851,Basilisk,10392.71
e0943,basilisk852,Basilisk,10392.71
e0944,basilisk853,Basilisk,10392.71
e0945,basilisk854,Basilisk,10392.71
e0946,basilisk855,Basilisk,10392.71
e0947,basilisk856,Basilisk,10392.71
e0948,basilisk857,Basilisk,10392.71
e0949,basilisk858,Basilisk,10392.71
e0950,basilisk859,Basilisk,10392.71
e0951,basilisk860,Basilisk,10392.71
e0952,basilisk861,Basilisk,10392.71
e0953,basilisk862,Basilisk,10392.71
e0954,basilisk863,Basilisk,10392.71
e0955,basilisk864,Basilisk,10392.71
e0956,basilisk865,Basilisk,10392.71
e0957,basilisk866,Basilisk,10392.71
e0958,basilisk867,Basilisk,10392.71
e0959,basilisk868,Basilisk,10392.71
e0960,basilisk869,Basilisk,10392.71
e0961,basilisk870,Basilisk,10392.71
e0962,basilisk871,Basilisk,10392.71
e0963,basilisk872,Basilisk,10392.71
e0964,basilisk873,Basilisk,10392.71
e0965,basilisk874,Basilisk,10392.71
e0966,basilisk875,Basilisk,10392.71
e0967,basilisk876,Basilisk,10392.71
e0968,basilisk877,Basilisk,10392.71
e0969,basilisk878,Basilisk,10392.71
e0970,basilisk879,Basilisk,10392.71
e0971,basilisk880,Basilisk,10392.71
e0972,basilisk881,Basilisk,10392.71
e0973,basilisk882,Basilisk,10392.71
e0974,basilisk883,Basilisk,10392.71
e0975,basilisk884,Basilisk,10392.71
e0976,basilisk885,Basilisk,10392.71
e0977,basilisk886,Basilisk,10392.71
e0978,basilisk887,Basilisk,10392.71
e0979,basilisk888,Basilisk,10392.71
e0980,basilisk889,Basilisk,10392.71
e0981,basilisk890,Basilisk,10392.71
e0982,basilisk891,Basilisk,10392.71
e0983,basilisk892,Basilisk,10392.71
e0984,basilisk893,Basilisk,10392.71
e0985,basilisk894,Basilisk,10392.71
e0986,basilisk895,Basilisk,10392.71
e0987,basilisk896,Basilisk,10392.71
e0988,basilisk897,Basilisk,10392.71
e0989,basilisk898,Basilisk,10392.71
e0990,basilisk899,Basilisk,10392.71
e0991,basilisk900,Basilisk,10392.71
e0992,basilisk901,Basilisk,10392.71
e0993,basilisk902,Basilisk,10392.71
e0994,basilisk903,Basilisk,10392.71
e0995,basilisk904,Basilisk,10392.71
e0996,basilisk905,Basilisk,10392.71
e0997,basilisk906,Basilisk,10392.71
e0998,basilisk907,Basilisk,10392.71
e0999,basilisk908,Basilisk,10392.71
e1000,basilisk909,Basilisk,10392.71
e1001,basilisk910,Basilisk,10392.71
e1002,basilisk911,Basilisk,10392.71
e1003,basilisk912,Basilisk,10392.71
e1004,basilisk913,Basilisk,10392.71
e1005,basilisk914,Basilisk,10392.71
e1006,basilisk915,Basilisk,10392.71
e1007,basilisk916,Basilisk,10392.71
e1008,basilisk917,Basilisk,10392.71
e1009,basilisk918,Basilisk,10392.71
e1010,basilisk919,Basilisk,10392.71
e1011,basilisk920,Basilisk,10392.71
e1012,basilisk921,Basilisk,10392.71
e1013,basilisk922,Basilisk,10392.71
e1014,basilisk923,Basilisk,10392.71
e1015,basilisk924,Basilisk,10392.71
e1016,basilisk925,Basilisk,10392.71
e1017,basilisk926,Basilisk,10392.71
e1018,basilisk927,Basilisk,10392.71
e1019,basilisk928,Basilisk,10392.71
e1020,basilisk929,Basilisk,10392.71
e1021,basilisk930,Basilisk,10392.71
e1022,basilisk931,Basilisk,10392.71
e1023,basilisk932,Basilisk,10392.71
e1024,basilisk933,Basilisk,10392.71
e1025,basilisk934,Basilisk,10392.71
e1026,basilisk935,Basilisk,10392.71
e1027,basilisk936,Basilisk,10392.71
e1028,basilisk937,Basilisk,10392.71
e1029,basilisk938,Basilisk,10392.71
e1030,basilisk939,Basilisk,10392.71
e1031,basilisk940,Basilisk,10392.71
e1032,basilisk941,Basilisk,10392.71
e1033,basilisk942,Basilisk,10392.71
e1034,basilisk943,Basilisk,10392.71
e1035,basilisk944,Basilisk,10392.71
e1036,basilisk945,Basilisk,10392.71
e1037,basilisk946,Basilisk,10392.71
e1038,basilisk947,Basilisk,10392.71
e1039,basilisk948,Basilisk,10392.71
e1040,basilisk949,Basilisk,10392.71
e1041,basilisk950,Basilisk,10392.71
e1042,basilisk951,Basilisk,10392.71
e1043,basilisk952,Basilisk,10392.71
e1044,basilisk953,Basilisk,10392.71
e1045,basilisk954,Basilisk,10392.71
e1046,basilisk955,Basilisk,10392.71
e1047,basilisk956,Basilisk,10392.71
e1048,basilisk957,Basilisk,10392.71
e1049,basilisk958,Basilisk,10392.71
e1050,basilisk959,Basilisk,10392.71
e1051,basilisk960,Basilisk,10392.71
e1052,basilisk961,Basilisk,10392.71
e1053,basilisk962,Basilisk,10392.71
e1054,basilisk963,Basilisk,10392.71
e1055,basilisk964,Basilisk,10392.71
e1056,basilisk965,Basilisk,10392.71
e1057,basilisk966,Basilisk,10392.71
e1058,basilisk967,Basilisk,10392.71
e1059,basilisk968,Basilisk,10392.71
e1060,basilisk969,Basilisk,10392.71
e1061,basilisk970,Basilisk,10392.71
e1062,basilisk971,Basilisk,10392.71
e1063,basilisk972,Basilisk,10392.71
e1064,basilisk973,Basilisk,10392.71
e1065,basilisk974,Basilisk,10392.71
e1066,basilisk975,Basilisk,10392.71
e1067,basilisk976,Basilisk,10392.71
e1068,basilisk977,Basilisk,10392.71
e1069,basilisk978,Basilisk,10392.71
e1070,basilisk979,Basilisk,10392.71
e1071,basilisk980,Basilisk,10392.71
e1072,basilisk981,Basilisk,10392.71
e1073,basilisk982,Basilisk,10392.71
e1074,basilisk983,Basilisk,10392.71
e1075,basilisk984,Basilisk,10392.71
e1076,basilisk985,Basilisk,10392.71
e1077,basilisk986,Basilisk,10392.71
e1078,basilisk987,Basilisk,10392.71
e1079,basilisk988,Basilisk,10392.71
e1080,basilisk989,Basilisk,10392.71
e1081,basilisk990,Basilisk,10392.71
e1082,basilisk991,Basilisk,10392.71
e1083,basilisk992,Basilisk,10392.71
e1084,basilisk993,Basilisk,10392.71
e1085,basilisk994,Basilisk,10392.71
e1086,basilisk995,Basilisk,10392.71
e1087,basilisk996,Basilisk,10392.71
e1088,basilisk997,Basilisk,10392.71
e1089,basilisk998,Basilisk,10392.71
e1090,basilisk999,Basilisk,10392.71
e1091,basilisk1000,Basilisk,10392.71
e1092,basilisk1001,Basilisk,10392.71
e1093,basilisk1002,Basilisk,10392.71
e1094,basilisk1003,Basilisk,10392.71
e1095,basilisk1004,Basilisk,10392.71
e1096,basilisk1005,Basilisk,10392.71
e1097,basilisk1006,Basilisk,10392.71
e1098,basilisk1007,Basilisk,10392.71
e1099,basilisk1008,Basilisk,10392.71
e1100,basilisk1009,Basilisk,10392.71
e1101,basilisk1010,Basilisk,10392.71
e1102,basilisk1011,Basilisk,10392.71
e1103,basilisk1012,Basilisk,10392.71
e1104,basilisk1013,Basilisk,10392.71
e1105,basilisk1014,Basilisk,10392.71
e1106,basilisk1015,Basilisk,10392.71
e1107,basilisk1016,Basilisk,10392.71
e1108,basilisk1017,Basilisk,10392.71
e1109,basilisk1018,Basilisk,10392.71
e1110,basilisk1019,Basilisk,10392.71
e1111,basilisk1020,Basilisk,10392.71
e1112,basilisk1021,Basilisk,10392.71
e1113,basilisk1022,Basilisk,10392.71
e1114,basilisk1023,Basilisk,10392.71
e1115,basilisk1024,Basilisk,10392.71
e1116,basilisk1025,Basilisk,10392.71
e1117,basilisk1026,Basilisk,10392.71
e1118,basilisk1027,Basilisk,10392.71
e1119,basilisk1028,Basilisk,10392.71
e1120,basilisk1029,Basilisk,10392.71
e1121,basilisk1030,Basilisk,10392.71
e1122,basilisk1031,Basilisk,10392.71
e1123,basilisk1032,Basilisk,10392.71
e1124,basilisk1033,Basilisk,10392.71
e1125,basilisk1034,Basilisk,10392.71
e1126,basilisk1035,Basilisk,10392.71
e1127,basilisk1036,Basilisk,10392.71
e1128,basilisk1037,Basilisk,10392.71
e1129,basilisk1038,Basilisk,10392.71
e1130,basilisk1039,Basilisk,10392.71
e1131,basilisk1040,Basilisk,10392.71
e1132,basilisk1041,Basilisk,10392.71
e1133,basilisk1042,Basilisk,10392.71
e1134,basilisk1043,Basilisk,10392.71
e1135,basilisk1044,Basilisk,10392.71
e1136,basilisk1045,Basilisk,10392.71
e1137,basilisk1046,Basilisk,10392.71
e1138,basilisk1047,Basilisk,10392.71
e1139,basilisk1048,Basilisk,10392.71
e1140,basilisk1049,Basilisk,10392.71
e1141,basilisk1050,Basilisk,10392.71
e1142,basilisk1051,Basilisk,10392.71
e1143,basilisk1052,Basilisk,10392.71
e1144,basilisk1053,Basilisk,10392.71
e1145,basilisk1054,Basilisk,10392.71
e1146,basilisk1055,Basilisk,10392.71
e1147,basilisk1056,Basilisk,10392.71
e1148,basilisk1057,Basilisk,10392.71
e1149,basilisk1058,Basilisk,10392.71
e1150,basilisk1059,Basilisk,10392.71
e1151,basilisk1060,Basilisk,10392.71
e1152,basilisk1061,Basilisk,10392.71
e1153,basilisk1062,Basilisk,10392.71
e1154,basilisk1063,Basilisk,10392.71
e1155,basilisk1064,Basilisk,10392.71
e1156,basilisk1065,Basilisk,10392.71
e1157,basilisk1066,Basilisk,10392.71
e1158,basilisk1067,Basilisk,10392.71
e1159,basilisk1068,Basilisk,10392.71
e1160,basilisk1069,Basilisk,10392.71
e1161,basilisk1070,Basilisk,10392.71
e1162,basilisk1071,Basilisk,10392.71
e1163,basilisk1072,Basilisk,10392.71
e1164,basilisk1073,Basilisk,10392.71
e1165,basilisk1074,Basilisk,10392.71
e1166,basilisk1075,Basilisk,10392.71
e1167,basilisk1076,Basilisk,10392.71
e1168,basilisk1077,Basilisk,10392.71
e1169,basilisk1078,Basilisk,10392.71
e1170,basilisk1079,Basilisk,10392.71
e1171,basilisk1080,Basilisk,10392.71
e1172,basilisk1081,Basilisk,10392.71
e1173,basilisk1082,Basilisk,10392.71
e1174,basilisk1083,Basilisk,10392.71
e1175,basilisk1084,Basilisk,10392.71
e1176,basilisk1085,Basilisk,10392.71
e1177,basilisk1086,Basilisk,10392.71
e1178,basilisk1087,Basilisk,10392.71
e1179,basilisk1088,Basilisk,10392.71
e1180,basilisk1089,Basilisk,10392.71
e1181,basilisk1090,Basilisk,10392.71
e1182,basilisk1091,Basilisk,10392.71
e1183,basilisk1092,Basilisk,10392.71
e1184,basilisk1093,Basilisk,10392.71
e1185,basilisk1094,Basilisk,10392.71
e1186,basilisk1095,Basilisk,10392.71
e1187,basilisk1096,Basilisk,10392.71
e1188,basilisk1097,Basilisk,10392.71
e1189,basilisk1098,Basilisk,10392.71
e1190,basilisk1099,Basilisk,10392.71
e1191,basilisk1100,Basilisk,10392.71
e1192,basilisk1101,Basilisk,10392.71
e1193,basilisk1102,Basilisk,10392.71
e1194,basilisk1103,Basilisk,10392.71
e1195,basilisk1104,Basilisk,10392.71
e1196,basilisk1105,Basilisk,10392.71
e1197,basilisk1106,Basilisk,10392.71
e1198,basilisk1107,Basilisk,10392.71
e1199,basilisk1108,Basilisk,10392.71
e1200,basilisk1109,Basilisk,10392.71
e1201,basilisk1110,Basilisk,10392.71
e1202,basilisk1111,Basilisk,10392.71
e1203,basilisk1112,Basilisk,10392.71
e1204,basilisk1113,Basilisk,10392.71
e1205,basilisk1114,Basilisk,10392.71
e1206,basilisk1115,Basilisk,10392.71
e1207,basilisk1116,Basilisk,10392.71
e1208,basilisk1117,Basilisk,10392.71
e1209,basilisk1118,Basilisk,10392.71
e1210,basilisk1119,Basilisk,10392.71
e1211,basilisk1120,Basilisk,10392.71
e1212,basilisk1121,Basilisk,10392.71
e1213,basilisk1122,Basilisk,10392.71
e1214,basilisk1123,Basilisk,10392.71
e1215,basilisk1124,Basilisk,10392.71
e1216,basilisk1125,Basilisk,10392.71
e1217,basilisk1126,Basilisk,10392.71
e1218,basilisk1127,Basilisk,10392.71
e1219,basilisk1128,Basilisk,10392.71
e1220,basilisk1129,Basilisk,10392.71
e1221,basilisk1130,Basilisk,10392.71
e1222,basilisk1131,Basilisk,10392.71
e1223,basilisk1132,Basilisk,10392.71
e1224,basilisk1133,Basilisk,10392.71
e1225,basilisk1134,Basilisk,10392.71
e1226,basilisk1135,Basilisk,10392.71
e1227,basilisk1136,Basilisk,10392.71
e1228,basilisk1137,Basilisk,10392.71
e1229,basilisk1138,Basilisk,10392.71
e1230,basilisk1139,Basilisk,10392.71
e1231,basilisk1140,Basilisk,10392.71
e1232,basilisk1141,Basilisk,10392.71
e1233,basilisk1142,Basilisk,10392.71
e1234,basilisk1143,Basilisk,10392.71
e1235,basilisk1144,Basilisk,10392.71
e1236,basilisk1145,Basilisk,10392.71
e1237,basilisk1146,Basilisk,10392.71
e1238,basilisk1147,Basilisk,10392.71
e1239,basilisk1148,Basilisk,10392.71
e1240,basilisk1149,Basilisk,10392.71
e1241,basilisk1150,Basilisk,10392.71
e1242,basilisk1151,Basilisk,10392.71
e1243,basilisk1152,Basilisk,10392.71
e1244,basilisk1153,Basilisk,10392.71
